Sentence,Label
Amanda Anderson,0
Scott Pena,0
Johnny Lewis,0
Bryan Gibson,0
Robert Jones,0
William Jennings,0
Patricia Williams,0
Kyle Carpenter,0
Shelly Wright,0
Douglas Miller,0
Robin Garcia,0
Christina Robinson,0
Timothy Jones,0
Alyssa Hamilton,0
Shannon Lee,0
Laura Hanson,0
Patty Todd,0
Robin Gillespie,0
Hannah Johnson,0
Michael Russo,0
Jennifer Baxter,0
Susan Allen,0
Lisa Greer,0
Jacob Werner,0
Steven Wright,0
Peter James,0
Steven Gomez,0
Meagan Maldonado,0
Lauren Soto,0
Kendra Washington,0
Jasmine Hill,0
John Salazar,0
Ashley Young,0
Mark Lee,0
Katherine Ball,0
Danielle Elliott,0
Tanya Nelson,0
Lawrence Smith,0
Heather Thompson,0
Roberto Thompson MD,0
Troy Calderon,0
Caleb Herring,0
Patricia Fox,0
Raymond Hughes,0
Darrell Hicks,0
Christina Bradshaw,0
Leslie Moore PhD,0
Emily Ross,0
Debbie Hill,0
Cheryl Kim,0
Paul Smith,0
Charles Lozano,0
Christina Smith,0
Tammy Young,0
Lisa White,0
William Perez,0
Andrew Garcia,0
Daniel Roberts,0
Timothy Sloan,0
Pamela Nelson,0
Tammy Jenkins,0
Jeffrey Harvey,0
Brandy Yates,0
Tammy Robles,0
Cathy Ray,0
Albert Garcia,0
Jennifer Martinez,0
Daniel Estrada,0
Cheryl Foley,0
Daniel Shields,0
Savannah Mcfarland,0
Ashley Carroll,0
Mark Burton,0
Jamie Dunn MD,0
Dalton Taylor,0
Peter Rivera,0
Karen Holmes,0
Laura Carpenter,0
Karen Vega,0
Joel Vargas,0
Raymond Johnson,0
Peter Ortega,0
Sean Edwards,0
Jacob Torres,0
Marvin Caldwell,0
Adrienne Edwards,0
Emily Duncan,0
Marilyn James,0
Christopher Moreno,0
Kathleen Burgess,0
Tracy Calderon,0
Stephen Lewis,0
Aimee Shelton,0
Mary Brooks,0
Sharon Kelley,0
Brandy Fields,0
Alexis Gutierrez,0
Carrie Miller,0
Olivia Lee,0
Benjamin Thompson,0
Tim Baldwin,0
Andrew Gilbert MD,0
Maria Fowler,0
Dr,0
 Monica Campbell,0
James Lucas,0
Jessica Snow,0
Natalie Bean,0
Michael Sandoval,0
Edwin Riley,0
Autumn Williams,0
Caleb Bean,0
Patricia Hoffman,0
Daniel Bell,0
Debra Singh,0
Michael Gould,0
Craig Wright,0
Anna Watkins,0
Russell Clark,0
John White,0
Charles Hatfield,0
Parker Summers,0
Gloria Ellis,0
Thomas Smith,0
Travis Berg,0
Marc Cook,0
Charles Hatfield,0
Hector Romero,0
Nathan Skinner,0
Hannah Brown,0
Reginald Morgan,0
Adam Munoz,0
Wanda Mcclure,0
Wendy Tate,0
Nathan Brown,0
Lori Jordan,0
Erin Flowers,0
John Scott,0
Karen Wolf,0
Kevin Hernandez,0
Julia Mathews,0
Nicholas Dillon,0
Heather Cox,0
Peter Haynes,0
Julie Lawson,0
Tammy Pratt,0
Claire Walker,0
Emily Gomez,0
Allison Lucas,0
Robert Reed,0
Timothy Smith,0
Christian Gonzales,0
Debbie Greene,0
Amber Williams,0
Dr,0
 Jason Ball III,0
Carol Campos,0
Amber Gonzales,0
Stephanie Lewis,0
Cheryl Allen,0
Richard Watkins,0
Robert Lambert,0
Alexander Nelson,0
Richard Roberts,0
Casey Lane,0
Lori Scott,0
Joseph Franco,0
Paul Smith,0
Tina Smith,0
Samuel Paul,0
Paula Johnson,0
Melvin Gallagher,0
Todd Sanders,0
Julie Sandoval,0
Kimberly Martinez,0
Lindsey Morris,0
Keith Torres,0
Sheri Morrow,0
Melissa Rodriguez,0
Ruben Riley,0
Michael Barber,0
Alexander Chapman,0
James Madden,0
Monica Dean,0
Tiffany Palmer,0
Julie Jenkins,0
Jennifer Diaz,0
David Lynch,0
Alexander Jordan,0
Miranda Contreras,0
Anne Moore,0
Nancy Herrera,0
Keith Wilson,0
Brittany Pearson,0
James Barry Jr,0
,0
Kurt Smith,0
Maria Franco,0
Brian Rogers,0
Ricky Cantu,0
Valerie Bean,0
Bradley Woods,0
Courtney Wilkerson,0
Steven Wagner,0
Mr,0
 Thomas Thompson,0
Martin Morris,0
Alexander Simpson,0
Kevin Welch,0
Dominique Price,0
Megan Castillo,0
Evan Sweeney,0
John Washington,0
Kevin Walker,0
Lisa Ibarra,0
Melody Robertson,0
Kristy Fletcher,0
Jason Wright,0
Gina Herrera,0
Roger Griffin,0
Amy Knight,0
Edward Brown,0
Veronica Willis,0
Janice Burgess,0
Stephen Travis,0
Beth Hall,0
Nicholas Walker,0
Miguel Snyder,0
Stephanie Miller,0
Cynthia Jackson,0
Matthew Williamson,0
Eric Fuentes,0
Cynthia Turner,0
Karen Spence,0
Sean Kelly,0
Elizabeth Thomas,0
Ricky Miller,0
Jeanette Goodman,0
Jared Fitzgerald,0
Julie Stafford,0
Paul Patel,0
Lauren Davis,0
Jasmin Green,0
Benjamin Anderson,0
Pam Boyd,0
Jacqueline Brown,0
Meghan Watson,0
Amanda Wilson,0
Amber Martinez,0
Regina Moss,0
Nicholas Martinez,0
Colin Rodriguez,0
Karen Rowe,0
Rebecca Williams,0
Victoria Vega,0
Elijah Morgan,0
Patrick Torres,0
Mary Drake,0
Melinda Anderson,0
Amy Stephens,0
Monique Woods,0
Richard King,0
Megan Jones,0
Lisa Anderson,0
Jose Brown,0
Jonathan Mccormick,0
Joanna Gonzalez,0
John Hodges,0
Susan Butler,0
Thomas Cunningham,0
Michelle Curry,0
Carol Davis,0
Jessica Brown,0
Bradley Lawrence,0
Michael Vang,0
Tricia Fowler,0
Paul Potter,0
Tracy Gomez,0
Gary Rodriguez,0
Ethan Bradley,0
Dustin Yu,0
Jay Gomez,0
Amanda Becker,0
Michael Hunt,0
Clarence Johnson,0
Kerri Smith,0
David Johnson,0
Nicole Bailey,0
Linda Robinson,0
Darlene Mathis,0
Dr,0
 Jonathan Shepherd,0
Richard Patel,0
Regina Carlson,0
Russell Ward,0
Mariah Quinn,0
David Armstrong,0
Sarah Blankenship,0
Sara Mendoza,0
Katelyn Reynolds,0
Robert Norton,0
Earl Smith,0
Brendan Brady,0
Johnny Welch,0
Amy Lopez,0
Latasha Wright,0
Joseph Bradley,0
Amy Perez,0
Dr,0
 Jamie Maxwell,0
Norma Garcia,0
Larry Wilson,0
Marie Gordon,0
Jenna Morrison,0
Jennifer Dunlap,0
Kayla Edwards,0
Elizabeth Jackson,0
Alejandra Stone,0
Robert Ramirez,0
Matthew Daniel MD,0
Robert Martin,0
Walter Palmer,0
Amanda Miller,0
Jeremy Larson,0
Amy Schmidt,0
Heather Tanner,0
Trevor Newton,0
Mr,0
 Devin Stevens,0
Tim Hanson,0
Anna Walker,0
Ashley Holden,0
Amber Kim,0
Scott Prince,0
Paul Taylor,0
Dawn Nguyen,0
Carlos Brooks,0
Jessica Huff,0
Heather Kennedy DDS,0
Casey Hill,0
Samuel Davenport,0
Pamela Hammond,0
Abigail Howard,0
Courtney Smith,0
Michael Wood,0
Olivia Simmons,0
Jessica Castillo,0
Chris Davis,0
Deborah Wu,0
Jacob Mills,0
Samantha Keller,0
Frederick Davis,0
Nancy Smith,0
Daniel Alvarez,0
Craig Johnson,0
Jacqueline Rice,0
Cynthia Stephens,0
Scott Harris,0
Jacob Williams,0
Jonathan Ramsey,0
Timothy Richardson,0
Carly Rice,0
James Hall,0
Jessica Lozano,0
Jennifer Marshall,0
Terri Burns,0
Eric Romero,0
Ronnie Sanders,0
Kathryn Schwartz,0
Rhonda Anderson,0
Rebecca Beard,0
Michael Martin,0
Gregory Sanders,0
Ashley Hernandez,0
Kyle Morgan,0
Stephanie Gonzales,0
Anthony Shepherd,0
Todd Lin,0
Diane Mitchell,0
Wyatt Melton,0
Patrick Hampton,0
Linda Hernandez,0
William Martinez,0
Kevin Sawyer,0
John Roberson,0
Robert Alvarez,0
Lynn Gilmore DVM,0
Stacey Jennings,0
William Thornton,0
Amanda Owens,0
Samantha Rivers,0
Kristi Martin,0
Jason Taylor,0
Thomas Hill,0
Michael May,0
Amy Ford,0
Briana Molina,0
Christina Bullock,0
Kari Deleon,0
William Lopez,0
Stephanie Bishop,0
Joshua Parker,0
Emily Avila,0
James Parker,0
Joanne Dougherty,0
Anna Taylor,0
Katie Garcia DDS,0
Sara Lin,0
Benjamin Diaz,0
Karen Hendricks,0
Michael Smith,0
Jessica Bell,0
Christine Cannon,0
Carrie Roberts,0
Linda Watson,0
Patrick Mueller,0
Henry Maynard,0
Rachel Brown,0
Victoria Crawford,0
Caitlyn White,0
Antonio Rogers MD,0
Megan Guerrero,0
Brent Morgan,0
Cody Powell,0
Ernest Freeman,0
Glenda Nelson,0
Curtis Norton,0
Jason Allen,0
Amanda Scott,0
Gregory Acosta,0
Sarah Sanchez,0
Allen Hernandez,0
Doris Daniels,0
Caleb Wells,0
Russell Torres,0
Jesse Singh,0
Christina Smith,0
Carlos Hoover,0
Patrick Garcia,0
Shannon Chan,0
Michael Mcdonald,0
Daniel Sawyer,0
Rebecca Stuart,0
Dr,0
 Michelle Mcdaniel PhD,0
Yvonne Jones,0
Annette Kelly,0
Terry Kim,0
Robert Webb,0
Robert Bernard,0
Zachary Smith,0
Sharon Mccall,0
Jennifer Orr,0
Mary Lee,0
Mr,0
 Jonathan Thompson Jr,0
,0
Amanda Parsons,0
Jennifer Johnson,0
Joseph James,0
John Martin,0
Timothy Jackson,0
Joseph Thompson MD,0
David Moore,0
John Mcmillan,0
Jessica White,0
William Andrews,0
Kyle Frazier,0
Stephanie Mendoza,0
Andrew Hansen,0
Shannon Pittman,0
James Kennedy,0
Abigail Olson,0
Jose Morrow,0
Eric Hawkins,0
James Mcdowell,0
Chelsey Reed,0
James Palmer,0
Hunter Mckee,0
Sarah Trujillo,0
William Silva,0
Andre Watson,0
Stacey Middleton,0
Rodney Shaw,0
Michael Gonzales,0
Doris Miller,0
John Foley,0
Elizabeth Torres,0
Diamond Stafford,0
William Petersen,0
Danielle Davis,0
Kaitlyn Lee,0
Amy Adams,0
Ryan Le,0
Michael Gibson,0
Thomas Suarez,0
Jody Hunt,0
Suzanne Cantu,0
Douglas Harris,0
Bruce Mitchell,0
Richard King,0
Jessica Conner,0
Justin Woods,0
George Guerra,0
Julie Bailey,0
Travis Martin,0
Melissa Richards,0
Edward Garza,0
Joseph Harrison,0
William Hawkins,0
Kevin Davidson,0
Joseph Thomas,0
Heather Scott,0
Andrew Carson,0
Leroy Serrano,0
Andres Griffin DVM,0
Brenda Taylor,0
Jamie Hodge,0
Kimberly Simpson,0
Nathan Sullivan,0
Stacy Wilson,0
Monica Welch,0
Randy Mooney,0
Steven Dorsey,0
Phillip Ochoa,0
Christopher Zimmerman,0
Amanda Leach,0
Barry West,0
Rebecca Sanchez,0
Ian Foster,0
Christopher Lowe,0
Joseph Bolton MD,0
Julie Gomez,0
William Mills,0
Barbara Myers,0
Lauren Richardson,0
Jacob Bryan,0
Ryan Wilson,0
Denise Murphy,0
David Pierce,0
Timothy Sanchez,0
Carl Williams,0
Heather Bailey,0
Jeffery Robertson,0
Adrienne Peterson,0
Michael Hernandez,0
Joyce Oliver,0
David Ball,0
Debra Riley,0
Michael Lopez,0
Justin Fox,0
Charles Wright PhD,0
Kevin Morgan,0
Thomas Robles,0
Eric Ashley,0
Jessica Rojas,0
Jessica Little,0
Christine Tyler,0
Rachel Yoder,0
Antonio Whitaker,0
Michael Stein,0
Shawn Salinas,0
Keith Brown,0
Warren Schroeder,0
Melissa Aguilar,0
Robert Harris,0
Elizabeth Johnson,0
Danielle Randolph,0
Andrew James,0
Tamara Davis,0
Melissa Franco,0
Jessica Salazar,0
Jessica Boone,0
Paige Simpson,0
James Rose,0
Kelly Caldwell,0
Mary Bryant,0
Scott Brown,0
Lisa Bennett,0
Monica Hughes,0
Christine Olson,0
Natalie Johnson,0
Alexis Sanford,0
Gina Hayes,0
Robert Peterson,0
Susan Rodgers,0
Nicholas Austin,0
Joshua Marshall,0
Denise Hudson,0
Erin Ryan,0
Victor Townsend,0
Leonard Walton,0
Kelly Rose,0
Dr,0
 Laura Garza DDS,0
Matthew Hoover,0
Christopher Ayers,0
Francis Curtis,0
Mary Johnson,0
Michele Peters,0
Jeremy Castaneda,0
Mia Faulkner,0
Bradley Harper,0
Wendy Wong,0
Victor Dawson,0
Daisy Powers,0
Sharon Thomas,0
Derrick Wilson,0
Stephanie Velasquez,0
Lindsay Thomas,0
Amber Escobar,0
Patricia Elliott,0
Kelsey Casey,0
Lisa Carr,0
Steven Mcconnell,0
Samantha Bailey,0
Jeffrey Wilkerson,0
Jose Robinson,0
Christine Hensley,0
Ashley Brown,0
Dr,0
 Jasmine Jackson,0
Robin Rosario,0
Oscar Wolf,0
Kevin Craig,0
Amanda Long,0
Rose Lindsey,0
Justin Fisher,0
Jennifer Burke,0
Andrew Daniels,0
Jennifer Bradford,0
Mario King,0
Steven Ramirez,0
Matthew Cardenas,0
Stephen Berger,0
Denise Erickson,0
Emily Davis,0
Jon Pena,0
Paul Moore,0
Kimberly Wolf,0
Austin Beck,0
Nicholas Johnson,0
David Miller,0
Lindsay Soto,0
Shawn Ayala,0
Erica Marquez,0
Tracy Rose,0
Maria Smith,0
Kimberly Martin,0
Kristen Warner,0
Matthew Foster,0
Amanda Hill,0
Elizabeth Blanchard,0
George Mckee,0
Amanda Davis,0
Anna Gomez,0
Brandon Garner,0
Victoria Alvarado,0
Terry Dixon,0
Alexander Gray,0
Ashley Espinoza,0
Jacob Thomas,0
Sabrina Guerra,0
Jesus Black,0
Laurie Bryant,0
Bailey Cook,0
Sheila Brooks,0
Jay Reyes,0
Lisa Smith,0
Charles Hansen,0
Kathryn Thompson,0
Drew Garcia Jr,0
,0
Julian Price,0
Jimmy Ruiz,0
Roy James,0
Jamie Miller,0
Gina Cook,0
Kristen Burton,0
Robert Sanchez,0
Spencer Russell,0
Rebecca Lucas,0
Christina Wilson,0
Carla Meyers,0
Debbie Hernandez,0
Lisa Fleming,0
Benjamin Klein,0
Wanda Patterson,0
Lindsey Boyd,0
Danielle Knox,0
Rachel Cannon,0
Cheryl Morgan,0
Lori Thompson,0
April Howell,0
Rhonda Lopez,0
Amber Brown,0
James Bowen,0
Kimberly Dodson,0
Jason Gardner,0
Caleb Patterson,0
Leslie Bailey,0
William Ward,0
Jeffery Mitchell,0
Alyssa Smith,0
Alexis Douglas,0
Kristin Rivera,0
Deborah Glass,0
Amy Sanchez,0
Mrs,0
 Kathy Ingram DDS,0
Phillip Black,0
David Harris,0
Joshua Williams,0
Jeremy Gill,0
Mark Scott,0
Laura Harris,0
Travis Larson,0
Kevin Tucker,0
Donna Ramirez,0
Peter Hall,0
Fred Allen,0
Susan Gregory,0
Alexander Hess,0
Catherine Garcia,0
Brenda Miller,0
Terry Hood,0
Jennifer Hernandez,0
Sally Moore,0
Michael Bullock,0
Brent Rodriguez,0
Corey Chung,0
Patrick Singleton,0
Tiffany Valdez,0
Stephen Rodriguez,0
Joseph Garcia,0
Heather Dunlap,0
Michael Lambert,0
Michael Mckenzie,0
Jordan Clarke,0
Randall Ortiz,0
Rachel Holmes,0
Christopher Moody,0
Amber Hunt,0
Lauren Taylor,0
Kathy Charles,0
Joseph Stout DDS,0
Nicole Sims,0
Mary Pugh,0
Melissa Moreno,0
Steven Acevedo,0
Jonathan Huynh,0
Brian Scott,0
Sean Reynolds,0
Willie Scott,0
Joseph Gardner,0
Dave Hooper,0
David Kerr,0
Julie Shannon,0
Albert Barajas,0
Lisa Sutton,0
Shannon Madden,0
Robert Riley,0
Jonathon Wood,0
Mark Ferguson,0
Peggy Myers,0
Mary Miller,0
Daniel Nguyen,0
Elizabeth Pierce,0
Sharon Estrada,0
William Ball,0
Michael Kim,0
Barbara Curry,0
Karen Gonzalez,0
Ralph Yang,0
Christina Marquez,0
Jesse Hahn,0
Lisa Burgess,0
Kayla Larson,0
Thomas Miller,0
Kathy Hurst,0
Rachel Smith,0
Shelley Carey,0
Tracy Moore,0
Jaime Robinson,0
John Ross,0
Christian Conway,0
Dr,0
 Matthew Baker,0
William Fox,0
Emily Roth,0
Nicole Salinas,0
Barbara Matthews,0
Andrew Willis,0
Sheena Boyer,0
Jeffrey Ford,0
Jennifer Hobbs,0
Wanda Frost,0
Richard Burns,0
Sharon Tyler,0
Micheal Adams,0
Timothy Berger,0
Chelsea Andrews,0
Michelle Travis,0
Kristi Carter,0
Daisy Hernandez,0
Carlos Cline,0
Sara Greene,0
Maria Terry,0
Alexander Welch,0
Ryan Hale,0
Ashley Morgan,0
Jenna Williams,0
Cody Schwartz,0
Anthony White,0
Terry Powell,0
Alyssa Brown,0
John Parker,0
Grant Robinson,0
Vincent Wilson,0
Richard Gould,0
Cheryl Mcintosh,0
Cassandra Johnson,0
Curtis Parks,0
William Young,0
Maria King,0
Cheryl Chavez,0
James Dominguez,0
Michelle Garza,0
Betty Bender,0
Randy Ray,0
Tammy Reese DDS,0
Emma Scott,0
Lisa Washington,0
Michael Trujillo,0
Rhonda Perkins,0
Michael Montgomery,0
Laura Patterson,0
Matthew Dillon,0
Richard Harper,0
Deborah Carlson,0
Louis Rice,0
Scott Bradley,0
Katie Sutton,0
Gary Lawrence,0
Thomas Chan,0
Mark Valdez,0
Taylor Macdonald,0
Gina Leblanc,0
Tristan Mitchell,0
Mark Taylor,0
Christopher Cook,0
Brian Golden,0
Brandon Smith,0
Tina Costa,0
Kelly Pineda,0
Rebecca Newman,0
Louis Craig,0
Stephen Garner,0
Sean Castillo,0
Victor Berry,0
Nicole Webb,0
Jill Walker,0
Amy Ramirez,0
Stanley Wells,0
Summer Wade,0
Kelly Ortiz,0
Sheila Gilmore,0
Scott Parker,0
Allen Larsen,0
David Johnson,0
Miss Kelsey Duke,0
Jeffery Hernandez,0
Kelli Phillips,0
Vincent Benson,0
Miss Beth Hicks,0
Aaron Salas,0
Erika Calderon,0
Theresa Miller,0
Joseph Tran,0
Elizabeth James,0
Jeffery Jordan,0
Christine Mcguire,0
Cassidy Boyd,0
Morgan Holland,0
Joshua Garcia,0
Richard Hale,0
Sarah Bradford DVM,0
Juan Morris,0
Mary Taylor,0
Tonya Drake,0
Brandon Johnson,0
Eddie Moore,0
Christine Jimenez,0
Ryan Mendoza,0
Courtney White,0
Joshua Taylor,0
Ana Jackson,0
Emily Harris,0
Michael Zavala,0
Tina Russell,0
Joshua Carroll,0
Kevin Peters,0
Abigail Chavez,0
Joseph Strong,0
Cathy Johnson,0
Cynthia Roach,0
Sara Long,0
Pamela Elliott,0
Tanya Moore,0
Christina Mckinney,0
John Ross,0
Claudia Hutchinson,0
Justin Bryant,0
Stacy Wilson,0
Peter Kirby,0
Rhonda Johnson,0
Stephen Levy,0
Nathan Carter,0
Arthur Zhang,0
Jennifer Miles,0
Christina Durham,0
Raymond Santiago,0
Nancy Wells,0
Duane Smith,0
Joshua Smith,0
Corey Wilson,0
Dylan Carter,0
Shannon White,0
Eric Swanson,0
Rodney Moore,0
Barbara Wilson,0
Lauren Rice,0
Brittany Ramos,0
Brianna Williams,0
Mr,0
 Martin Jackson II,0
Jacob Kennedy,0
Dawn Anderson,0
Andrew Peterson,0
William Williams,0
Daniel Cobb,0
Austin Potter,0
Gregory Mendoza,0
Christopher Grant,0
Brian Norman,0
Richard Barber,0
Alan Miller,0
Cindy Neal,0
Tina Morris,0
Nicole Jones,0
Mr,0
 Jeffrey Garcia,0
Amy Flowers,0
Isaiah Dominguez,0
Matthew Boyle,0
Emily Obrien,0
Elizabeth Richards,0
Emily Roberts,0
Garrett Murray,0
Catherine Delgado,0
Alexis Dominguez,0
Samuel Monroe,0
Tracy Rojas,0
Alicia Ward,0
Tracy West,0
Melissa Parks,0
Heather Ellison,0
Mallory Jones,0
Dylan Turner,0
Nathaniel Good,0
Chase Charles,0
Andrew Miller,0
Debra Mccoy,0
Aaron Chavez,0
Sabrina Scott,0
Kelly Mclaughlin,0
Jason Clark,0
Curtis Mitchell,0
Sherry Beck,0
Antonio Valencia,0
Wanda Banks,0
Emma Carter,0
Sandra Thomas,0
Madison Reed,0
Nicole Wilson,0
Mark Barnett,0
Anthony Simpson,0
Jennifer Sexton,0
John Blanchard,0
Melissa Graham,0
Joshua Morse,0
Brittany Livingston,0
Michael Bryan,0
Ashley Snyder,0
Katherine Rich,0
Martha Leach,0
Deborah West,0
Carlos Snyder,0
Robert Sanchez,0
Karen Velazquez,0
Tammy Bruce,0
Maria Bridges,0
Jason Romero,0
Nicole Young,0
Mrs,0
 Jennifer Hart,0
Dennis Delgado MD,0
Karen Johnson,0
Carlos Smith,0
John Arnold,0
Tina Lynch,0
Brenda Palmer,0
Frank Gordon,0
Douglas Sullivan,0
Todd Daniels,0
Jonathan Robertson,0
Robert Moreno,0
Erica Jones,0
Cody Evans,0
Daniel Clark,0
Aaron Flores,0
John Wood,0
Connie Garcia,0
David George,0
Mr,0
 Devin Johnson,0
Nicholas Smith,0
Patricia Frazier,0
Nicholas Carr,0
Richard Martinez,0
Timothy Wilson,0
Nicholas Ross,0
Charles Smith,0
Victoria Gray,0
Andrew Smith,0
Ronald Washington,0
Jamie Gonzalez,0
Teresa Green,0
Tracy Martin,0
Clayton Williams,0
Aaron Brown,0
Glen Turner,0
Thomas Hamilton,0
Connie Benson,0
Stacy Ingram,0
Ashley Patterson,0
Daniel Bennett,0
Wanda Gutierrez,0
Benjamin Robinson,0
James Macdonald,0
David Davis,0
Laura Wang,0
Andrew Russo,0
David Turner,0
Victoria Griffith MD,0
Amy Mullins,0
Jason Flores,0
Bridget Hernandez,0
Zachary Graham,0
Melanie Davis,0
Hailey Miller,0
Catherine Rice DVM,0
Bob Adams,0
Jacob Barnes,0
Helen Haynes,0
Andre Rodriguez,0
Dean Roberts,0
Nicole King,0
Ruben Shah,0
Joe Mcconnell,0
David Smith,0
Kenneth Humphrey,0
Renee Nichols,0
Brandy Peck,0
Timothy Flores,0
Alexandria Evans,0
William Powell,0
Amy Lopez,0
David Lee,0
Jonathan Riggs,0
Sandra Jones,0
Chad Hebert,0
Megan Baker,0
Melissa Richard,0
David Miller,0
David Reed,0
Frank Austin,0
Mrs,0
 Debra Boyle,0
Alison Burnett,0
Mark Cohen,0
Amy Thornton,0
Heidi Perez,0
Alejandro Allen,0
Richard Murphy,0
Stephanie Butler,0
David Holland,0
Jeremy Rogers,0
Christopher Garza,0
Mackenzie Campbell,0
Janice Brown,0
Kayla Jones,0
Donald Drake,0
Steve Irwin,0
Valerie Bullock,0
John Copeland,0
William Hansen,0
Angel Adams,0
Mr,0
 Christopher Tyler MD,0
Jacob Jackson,0
Janet Stewart,0
Dr,0
 Eric Vazquez,0
Ryan Jennings,0
Daniel West,0
Linda Taylor,0
Karen Miller,0
Lindsey Berg,0
Paul Weber,0
Michael Cooley,0
Valerie Lewis,0
Stephen Andrews,0
Jennifer Gallagher,0
Tina Butler,0
Michelle Kane,0
Kristen Smith,0
Denise Davis,0
Timothy Barnes,0
Erin Anderson,0
Tonya Robinson,0
Tara Wolf,0
Tracy Coleman,0
Shane Campbell,0
Mary Serrano,0
Kelly Parks,0
Douglas Carpenter,0
Nicole Ortiz,0
William Gonzalez,0
Regina Massey,0
Randy Calhoun,0
Mallory Riley,0
Alexandra Taylor,0
Tracy Moore,0
Christina Lane,0
Brian Crawford,0
Randy Vargas,0
Larry Alvarez,0
Deborah Davis,0
Cathy Rodriguez,0
Marissa Schwartz,0
Ashley Wells,0
Kaitlyn Carter,0
Calvin Peterson,0
Sarah Morton,0
Connie Hoffman,0
Shawn Steele,0
Robert Burns MD,0
Omar Webb,0
Amanda Jimenez,0
William Skinner,0
Douglas Fox,0
Jordan Johnson MD,0
Jennifer Obrien,0
Dana Kim,0
Matthew Williams,0
John Neal,0
Kevin Johnson,0
Kristen Thomas,0
Todd Francis,0
Patricia Burns,0
Scott Shaw,0
Trevor Ward,0
Alicia Fox,0
Jessica Friedman,0
David Newman,0
Alexandra Wallace,0
Carlos Ramirez,0
Rebecca Rivera,0
April Moore,0
Crystal Mccoy,0
Wendy Wilson,0
Dustin Maynard,0
Jacob Ayala,0
Phyllis Forbes,0
Leslie Mcdaniel,0
Ariel Ray DDS,0
Tara Dawson,0
Brian Turner,0
Matthew Jones,0
Tyler Flores,0
Theresa Ramirez,0
Gina Morris,0
Matthew Johnson,0
Patricia Parker,0
Jordan Morris,0
Randall Ward,0
Heather Diaz,0
Cynthia Herrera,0
Clinton Rios,0
Bradley Campbell,0
Jonathon Robbins,0
Laura Ray,0
Danielle Love,0
Dana Lee,0
Rebecca Flowers,0
Sharon Adams,0
Terri Chavez,0
Jenna Robinson,0
Dr,0
 Christina Diaz,0
Tara Medina,0
Michael Byrd,0
John Nixon,0
Veronica Griffith,0
Emily Walsh,0
Anthony Jenkins,0
Thomas Alvarez,0
Alexis Ward,0
Ashley Smith,0
Beth Lee,0
Kelly Johnson,0
Teresa Stephens,0
Cheryl Massey,0
Andrew Sutton,0
Travis Kennedy,0
Mr,0
 Angel Anderson II,0
Nicole Garcia,0
Crystal White,0
Michael Thomas,0
James Robertson,0
Mr,0
 Troy Jordan,0
Isabella Oliver,0
Andrew Mathis,0
Rebecca Lyons,0
Alexandra Evans,0
Patrick Velazquez,0
Jason Bolton,0
Elizabeth Garcia,0
David Mcclain,0
Kathryn Peterson,0
Daryl Frye,0
Andrew Martinez,0
Shawn Long,0
David Ross,0
James Duncan,0
Nancy Franklin,0
William Davis,0
Amy Byrd,0
Thomas Haynes,0
Nancy Brooks,0
Brittney Scott,0
Colleen Hill,0
Henry Jordan Jr,0
,0
Lori Moses,0
Randy Mercer,0
Kevin Garcia,0
Seth Alexander,0
Alicia Sharp,0
Elizabeth Harrington,0
Felicia Mcbride,0
Gordon Reynolds,0
Bradley Solis,0
Amanda Sanchez,0
Larry Diaz,0
Sara Johns,0
Russell Wilkinson,0
Sherry Thompson,0
Tiffany Vasquez,0
Michael Myers,0
Maria Smith,0
Patrick Robbins,0
Jordan Young,0
Robert Holmes,0
Patricia Wagner,0
Anthony Herrera,0
Lindsey Reed,0
Rachel Sanchez,0
Douglas Dickerson,0
Thomas Garcia,0
Brenda Johnston,0
April Evans,0
Justin Allen,0
Sean Robertson,0
Daniel Mccullough,0
Michael Thomas,0
Gerald Rios,0
Joshua Mcdonald,0
Keith Lee,0
Aaron Gonzales,0
Melissa Barber,0
Hannah Padilla,0
Jay Hensley,0
Linda Parks,0
Jessica Weiss,0
Eileen Green,0
Katherine Anderson,0
Matthew Wilson,0
Shelia Ingram,0
Pamela Hall,0
Cindy Floyd,0
Patricia Phillips,0
Lisa Little,0
Leslie Hatfield,0
Sandra Jones,0
Patrick Lynch,0
Amy Martin,0
John Combs,0
Eric Haas,0
Stephanie Mcbride,0
Christopher Rice,0
Samantha Yang,0
Patricia Owen,0
James Schultz,0
Christina Gonzalez,0
Kimberly Hansen,0
Evan Cooper,0
Kelly Edwards,0
Francisco Lee,0
Tracy Long,0
Mark Jones,0
Amber Murphy PhD,0
Jonathan Rios,0
Lindsey Miller,0
Christopher Allen,0
Robyn Green,0
Glenda Martin,0
Debbie Singh,0
Tiffany Rodgers,0
Angela Shah,0
Melinda Hood,0
Tara Robinson,0
Joseph Torres,0
James Andrews,0
Laura Stanley,0
Daniel Alvarez,0
Catherine Lester,0
Logan Macias,0
Michael Hopkins,0
Joseph Harris,0
David Morgan,0
Katie Barrett,0
Angela Howard,0
Andrew Rasmussen,0
Jamie Hamilton,0
Rhonda Davis,0
Amy Sanford,0
Autumn Lyons,0
Dominic Miller,0
Devin Byrd,0
Olivia Lee,0
Patricia Gonzalez,0
Wendy White,0
Laura Haas,0
Dalton Thornton,0
Kevin Robertson,0
Jane Ellis,0
Michael Wells,0
Michael Bennett,0
Megan Lewis MD,0
William Peterson,0
